time,open,high,low,close
2025-04-30T13:15:00+05:30,24429,24438.9,24421,24430
2025-04-30T14:15:00+05:30,24431.5,24475,24415,24451.1
2025-04-30T15:15:00+05:30,24451,24454.7,24354,24376
2025-05-02T09:15:00+05:30,24399.9,24718.3,24399.9,24709.3
2025-05-02T10:15:00+05:30,24710,24714,24503,24531.4
2025-05-02T11:15:00+05:30,24535.4,24550,24382.9,24405
2025-05-02T12:15:00+05:30,24400,24401.7,24310,24369.9
2025-05-02T13:15:00+05:30,24369.4,24517.4,24369.4,24447.5
2025-05-02T14:15:00+05:30,24447.4,24466,24347.9,24432
2025-05-02T15:15:00+05:30,24429.9,24429.9,24378.4,24396.8
2025-05-05T09:15:00+05:30,24481.1,24605.9,24471,24570.2
2025-05-05T10:15:00+05:30,24572.1,24630,24551,24573
2025-05-05T11:15:00+05:30,24573,24594.9,24510,24542.1
2025-05-05T12:15:00+05:30,24535.7,24562.9,24519.6,24535
2025-05-05T13:15:00+05:30,24535,24583.6,24521,24552
2025-05-05T14:15:00+05:30,24557,24575,24530.6,24537.5
2025-05-05T15:15:00+05:30,24537,24569,24536.8,24567.1
2025-05-06T09:15:00+05:30,24574.8,24576.8,24467.2,24473.7
2025-05-06T10:15:00+05:30,24474.8,24499,24460.1,24478
2025-05-06T11:15:00+05:30,24480,24482.2,24441.4,24481
2025-05-06T12:15:00+05:30,24480,24489.5,24458.2,24461
2025-05-06T13:15:00+05:30,24461,24488.3,24458,24474.8
2025-05-06T14:15:00+05:30,24475.4,24478,24434.1,24447.5
2025-05-06T15:15:00+05:30,24447.1,24448,24411,24412.3
2025-05-07T09:15:00+05:30,24343.9,24538.5,24311,24401.1
2025-05-07T10:15:00+05:30,24400.1,24461,24382,24450.2
2025-05-07T11:15:00+05:30,24450.1,24510,24432.9,24452.7
2025-05-07T12:15:00+05:30,24450.7,24484.8,24437,24447.5
2025-05-07T13:15:00+05:30,24449.8,24497.5,24427,24476.6
2025-05-07T14:15:00+05:30,24474.3,24485,24435.7,24450.1
2025-05-07T15:15:00+05:30,24448.9,24472.1,24448.9,24467.5
2025-05-08T09:15:00+05:30,24489,24523.9,24450,24465
2025-05-08T10:15:00+05:30,24465.7,24491,24461.4,24474.5
2025-05-08T11:15:00+05:30,24474.5,24490.2,24472.5,24481.9
2025-05-08T12:15:00+05:30,24482,24490,24458.4,24462.8
2025-05-08T13:15:00+05:30,24463,24463,24355.1,24356.7
2025-05-08T14:15:00+05:30,24356.7,24395,24254.4,24322.3
2025-05-08T15:15:00+05:30,24324.5,24325,24194.1,24208.2
2025-05-09T09:15:00+05:30,24063.4,24215,23984,24119.5
2025-05-09T10:15:00+05:30,24119.5,24150,24025,24073
2025-05-09T11:15:00+05:30,24073.4,24185,24058,24106.6
2025-05-09T12:15:00+05:30,24110,24114.8,24036.4,24047.4
2025-05-09T13:15:00+05:30,24050,24071.7,24002.2,24046.1
2025-05-09T14:15:00+05:30,24048,24086.6,24005.9,24056.5
2025-05-09T15:15:00+05:30,24056.2,24109.9,24053.1,24090
2025-05-12T09:15:00+05:30,24476,24830,24410,24775
2025-05-12T10:15:00+05:30,24779.9,24823.5,24760.3,24800
2025-05-12T11:15:00+05:30,24800,24850,24790,24813
2025-05-12T12:15:00+05:30,24816,24914.6,24779.8,24880.3
2025-05-12T13:15:00+05:30,24877,24975.1,24877,24975.1
2025-05-12T14:15:00+05:30,24978,25055,24965,25020
2025-05-12T15:15:00+05:30,25019.1,25069.9,25018,25045.6
2025-05-13T09:15:00+05:30,24960,25044,24762.5,24860.8
2025-05-13T10:15:00+05:30,24856.9,24898,24712,24784.9
2025-05-13T11:15:00+05:30,24784.9,24860.3,24765,24841
2025-05-13T12:15:00+05:30,24835.8,24848.1,24676.5,24713
2025-05-13T13:15:00+05:30,24711.5,24723.8,24657,24664.6
2025-05-13T14:15:00+05:30,24660,24718,24613.5,24620
2025-05-13T15:15:00+05:30,24623.3,24661.8,24615.3,24646.9
2025-05-14T09:15:00+05:30,24670,24819,24645,24816.5
2025-05-14T10:15:00+05:30,24818.2,24834.4,24740,24757.9
2025-05-14T11:15:00+05:30,24754,24782.9,24683.1,24740
2025-05-14T12:15:00+05:30,24739.7,24744,24572.3,24685.5
2025-05-14T13:15:00+05:30,24685,24719.8,24641.5,24660.1
2025-05-14T14:15:00+05:30,24660.1,24720,24624.9,24711
2025-05-14T15:15:00+05:30,24709,24740,24691.9,24733
2025-05-15T09:15:00+05:30,24733.9,24750,24600,24648.9
2025-05-15T10:15:00+05:30,24649.7,24884.4,24622.9,24705.6
2025-05-15T11:15:00+05:30,24705.6,24780,24689,24740.7
2025-05-15T12:15:00+05:30,24744.9,24921,24708,24920.8
2025-05-15T13:15:00+05:30,24921,25132.9,24888,25120
2025-05-15T14:15:00+05:30,25114.9,25144.9,25075.6,25075.6
2025-05-15T15:15:00+05:30,25074.3,25081.7,25057.3,25075
2025-05-16T09:15:00+05:30,25126.1,25149,25016,25057.1
2025-05-16T10:15:00+05:30,25055.2,25099,25006,25033.5
2025-05-16T11:15:00+05:30,25040.2,25058.8,25010,25027.2
2025-05-16T12:15:00+05:30,25025,25089,25015.8,25075
2025-05-16T13:15:00+05:30,25074.5,25100,25052,25079.4
2025-05-16T14:15:00+05:30,25075,25089.9,25055,25079.8
2025-05-16T15:15:00+05:30,25077.8,25081.4,25068,25080
2025-05-19T09:15:00+05:30,25060.1,25109.3,25017.4,25087.8
2025-05-19T10:15:00+05:30,25095,25117.2,25063,25081.4
2025-05-19T11:15:00+05:30,25081.4,25098,25033.2,25044
2025-05-19T12:15:00+05:30,25040,25074.9,25025.1,25042
2025-05-19T13:15:00+05:30,25042,25060.7,24952.7,24972.3
2025-05-19T14:15:00+05:30,24973.1,24999.3,24957,24973
2025-05-19T15:15:00+05:30,24975,24981.6,24963,24965
2025-05-20T09:15:00+05:30,25040.2,25059.9,24925,24964.9
2025-05-20T10:15:00+05:30,24963.8,25038.9,24940,24993.7
2025-05-20T11:15:00+05:30,24990,24990,24911.2,24930
2025-05-20T12:15:00+05:30,24928.8,24950.3,24855,24865.6
2025-05-20T13:15:00+05:30,24865.6,24865.6,24795.6,24809.4
2025-05-20T14:15:00+05:30,24806.1,24817.9,24745,24779
2025-05-20T15:15:00+05:30,24779.3,24784.3,24761.8,24782
2025-05-21T09:15:00+05:30,24755.3,24938.4,24720,24936.3
2025-05-21T10:15:00+05:30,24935,25019,24915.1,24952
2025-05-21T11:15:00+05:30,24952,24972,24772,24777.2
2025-05-21T12:15:00+05:30,24782.3,24865,24722.6,24848.1
2025-05-21T13:15:00+05:30,24842.6,24899.9,24775.1,24836.2
2025-05-21T14:15:00+05:30,24839,24863.6,24813.1,24826.4
2025-05-21T15:15:00+05:30,24826,24840,24810,24818
2025-05-22T09:15:00+05:30,24778,24792.9,24581.5,24649
2025-05-22T10:15:00+05:30,24648.1,24668.8,24615,24639
2025-05-22T11:15:00+05:30,24637,24655.7,24592,24623.8
2025-05-22T12:15:00+05:30,24622,24623.9,24555.1,24594.4
2025-05-22T13:15:00+05:30,24594.7,24608.2,24563,24577.4
2025-05-22T14:15:00+05:30,24576,24670,24515,24647.5
2025-05-22T15:15:00+05:30,24647.4,24675,24640,24665.1
2025-05-23T09:15:00+05:30,24656.5,24869,24634.9,24859.8
2025-05-23T10:15:00+05:30,24862.5,24961.7,24781.1,24936.4
2025-05-23T11:15:00+05:30,24936.6,24952.8,24842.9,24871
2025-05-23T12:15:00+05:30,24868,24950.4,24861,24929.1
2025-05-23T13:15:00+05:30,24927,24942,24869.9,24909
2025-05-23T14:15:00+05:30,24910.7,24934.4,24857,24872
2025-05-23T15:15:00+05:30,24872.1,24890,24870.1,24885.2
2025-05-26T09:15:00+05:30,24950,25123.9,24935.2,25084
2025-05-26T10:15:00+05:30,25085,25090.6,24940.2,25000.5
2025-05-26T11:15:00+05:30,25005,25066,24975.6,25020
2025-05-26T12:15:00+05:30,25020,25046.7,24964.6,25002.5
2025-05-26T13:15:00+05:30,25002.5,25040,24992,25027.6
2025-05-26T14:15:00+05:30,25023.7,25054.9,25000,25036
2025-05-26T15:15:00+05:30,25035.1,25041.2,25025.2,25035
2025-05-27T09:15:00+05:30,25000,25030,24761.1,24800.6
2025-05-27T10:15:00+05:30,24800,24983.8,24774,24915
2025-05-27T11:15:00+05:30,24917.3,25108.8,24917.3,25004.7
2025-05-27T12:15:00+05:30,25008.3,25009.6,24853.8,24884.1
2025-05-27T13:15:00+05:30,24889.4,24915,24791.7,24809.1
2025-05-27T14:15:00+05:30,24809.1,24876.5,24739,24868.9
2025-05-27T15:15:00+05:30,24865.5,24870,24856.2,24860
2025-05-28T09:15:00+05:30,24772.6,24896,24750,24774
2025-05-28T10:15:00+05:30,24774,24830,24742.5,24785
2025-05-28T11:15:00+05:30,24788.3,24809,24762.2,24786.7
2025-05-28T12:15:00+05:30,24786.7,24858,24778.1,24809.3
2025-05-28T13:15:00+05:30,24808.6,24820,24775,24807.2
2025-05-28T14:15:00+05:30,24806.2,24825,24751,24756
2025-05-28T15:15:00+05:30,24754.4,24770,24746.3,24749.9
2025-05-29T09:15:00+05:30,24828.6,24900,24783.4,24820
2025-05-29T10:15:00+05:30,24820,24820,24708.3,24720
2025-05-29T11:15:00+05:30,24720,24745.8,24703.6,24732.9
2025-05-29T12:15:00+05:30,24730.2,24774.9,24661,24748
2025-05-29T13:15:00+05:30,24745.9,24769,24706.8,24712.7
2025-05-29T14:15:00+05:30,24715,24839.9,24712.7,24834
2025-05-29T15:15:00+05:30,24836.9,24839.4,24822.5,24831.8
2025-05-30T09:15:00+05:30,24940.2,24987.7,24900,24907
2025-05-30T10:15:00+05:30,24908.5,24908.5,24840,24877
2025-05-30T11:15:00+05:30,24875.2,24915,24846.5,24865.7
2025-05-30T12:15:00+05:30,24866.5,24890,24851,24883
2025-05-30T13:15:00+05:30,24880,24925,24869,24872
2025-05-30T14:15:00+05:30,24872,24909.3,24860,24871.8
2025-05-30T15:15:00+05:30,24873.4,24884.9,24855.1,24857.5
2025-06-02T09:15:00+05:30,24799,24810,24610,24688.5
2025-06-02T10:15:00+05:30,24687.6,24749,24660.2,24731.7
2025-06-02T11:15:00+05:30,24737,24789,24717.3,24785.1
2025-06-02T12:15:00+05:30,24786,24862,24774.5,24820.6
2025-06-02T13:15:00+05:30,24826.3,24856.7,24792.1,24804.1
2025-06-02T14:15:00+05:30,24804.7,24869,24762.5,24820
2025-06-02T15:15:00+05:30,24817,24822,24788,24800
2025-06-03T09:15:00+05:30,24835,24929,24715.2,24781.4
2025-06-03T10:15:00+05:30,24781.5,24886.5,24717.5,24720
2025-06-03T11:15:00+05:30,24717.2,24795,24700,24738.9
2025-06-03T12:15:00+05:30,24735.7,24780,24631,24678
2025-06-03T13:15:00+05:30,24677.8,24714.9,24651.6,24713.8
2025-06-03T14:15:00+05:30,24713.7,24732.9,24670.1,24670.1
2025-06-03T15:15:00+05:30,24673.4,24690,24646.3,24646.8
2025-06-04T09:15:00+05:30,24710,24731,24637.6,24690.6
2025-06-04T10:15:00+05:30,24690,24722.9,24680,24697.6
2025-06-04T11:15:00+05:30,24699,24728,24685,24722.8
2025-06-04T12:15:00+05:30,24725.8,24745,24701.2,24722
2025-06-04T13:15:00+05:30,24720.5,24761,24710.7,24735
2025-06-04T14:15:00+05:30,24738.5,24750,24723,24728.9
2025-06-04T15:15:00+05:30,24724.5,24730,24720,24720
2025-06-05T09:15:00+05:30,24752.3,24864.8,24716.1,24833.1
2025-06-05T10:15:00+05:30,24831.5,24839.9,24792.4,24810.6
2025-06-05T11:15:00+05:30,24813,24985,24812,24972.7
2025-06-05T12:15:00+05:30,24980,25008.8,24901,24908.7
2025-06-05T13:15:00+05:30,24908.9,24919.5,24815.5,24840.1
2025-06-05T14:15:00+05:30,24839.9,24896,24820.1,24858
2025-06-05T15:15:00+05:30,24856.9,24875,24852,24870.6
2025-06-06T09:15:00+05:30,24854.9,24911,24750,24848
2025-06-06T10:15:00+05:30,24848,25087.1,24820.9,25075
2025-06-06T11:15:00+05:30,25077,25139,25050.5,25102
2025-06-06T12:15:00+05:30,25100,25100,25055.6,25060.4
2025-06-06T13:15:00+05:30,25055.1,25090,25050.3,25082.4
2025-06-06T14:15:00+05:30,25082.4,25124.8,25080.6,25097.5
2025-06-06T15:15:00+05:30,25096.2,25106,25087,25090.7
2025-06-09T09:15:00+05:30,25205,25234,25147.4,25188
2025-06-09T10:15:00+05:30,25190,25214.9,25175,25195
2025-06-09T11:15:00+05:30,25194,25199,25168.1,25190
2025-06-09T12:15:00+05:30,25189.8,25208.6,25180,25190.5
2025-06-09T13:15:00+05:30,25190,25194,25170,25170
2025-06-09T14:15:00+05:30,25171.9,25188.7,25161.2,25181.1
2025-06-09T15:15:00+05:30,25181.1,25187,25178,25180
2025-06-10T09:15:00+05:30,25222,25249.2,25130,25230.3
2025-06-10T10:15:00+05:30,25230.1,25247,25180,25202.4
2025-06-10T11:15:00+05:30,25202.3,25227.8,25190,25207.8
2025-06-10T12:15:00+05:30,25214,25224,25199,25208
2025-06-10T13:15:00+05:30,25207.8,25214.9,25196.8,25199
2025-06-10T14:15:00+05:30,25199,25201.5,25146.3,25163
2025-06-10T15:15:00+05:30,25160.2,25169,25150.2,25154.9
2025-06-11T09:15:00+05:30,25179.9,25221.9,25140,25208.8
2025-06-11T10:15:00+05:30,25209,25265,25197.9,25252
2025-06-11T11:15:00+05:30,25252,25293.3,25252,25285
2025-06-11T12:15:00+05:30,25285,25307,25261,25287.6
2025-06-11T13:15:00+05:30,25287.6,25289.7,25195,25212
2025-06-11T14:15:00+05:30,25210,25235.1,25205,25224
2025-06-11T15:15:00+05:30,25224.7,25225,25196,25200
2025-06-12T09:15:00+05:30,25210.5,25260,25141.7,25168
2025-06-12T10:15:00+05:30,25174.5,25190,25111.4,25120
2025-06-12T11:15:00+05:30,25122,25165,25088.5,25116
2025-06-12T12:15:00+05:30,25116,25154.9,25105.6,25121.8
2025-06-12T13:15:00+05:30,25121,25125,24901.3,24923.5
2025-06-12T14:15:00+05:30,24924,24980,24919.8,24942
2025-06-12T15:15:00+05:30,24942,24943.5,24903.8,24907.1
2025-06-13T09:15:00+05:30,24588,24708.4,24575.3,24686.9
2025-06-13T10:15:00+05:30,24685.9,24735,24662,24686
2025-06-13T11:15:00+05:30,24683,24742.3,24673.1,24733.4
2025-06-13T12:15:00+05:30,24733.8,24770.1,24710.4,24725.1
2025-06-13T13:15:00+05:30,24727.6,24790,24715,24745
2025-06-13T14:15:00+05:30,24747,24758,24677,24729.9
2025-06-13T15:15:00+05:30,24731.9,24753.5,24713.2,24740
2025-06-16T09:15:00+05:30,24755.5,24863.1,24735,24808
2025-06-16T10:15:00+05:30,24810.5,24994.8,24810.2,24969
2025-06-16T11:15:00+05:30,24969,24986.5,24938.3,24974
2025-06-16T12:15:00+05:30,24975.8,25013,24941.6,24987
2025-06-16T13:15:00+05:30,24986.5,25024.8,24974.9,25010.5
2025-06-16T14:15:00+05:30,25010.4,25017,24975.2,24997
2025-06-16T15:15:00+05:30,24994.1,25005,24986.4,24998
2025-06-17T09:15:00+05:30,24996.1,25003.5,24875,24890.3
2025-06-17T10:15:00+05:30,24889.9,24939.9,24883.6,24910.7
2025-06-17T11:15:00+05:30,24913.1,24928.4,24886.8,24887.7
2025-06-17T12:15:00+05:30,24888.1,24904.3,24839.1,24874
2025-06-17T13:15:00+05:30,24874,24900,24861,24895.8
2025-06-17T14:15:00+05:30,24896,24899.9,24862,24875
2025-06-17T15:15:00+05:30,24872,24878,24857.3,24859
2025-06-18T09:15:00+05:30,24840.1,24978.8,24815,24945
2025-06-18T10:15:00+05:30,24945,24960,24851,24870
2025-06-18T11:15:00+05:30,24866.7,24868.7,24790,24847.8
2025-06-18T12:15:00+05:30,24848,24848.9,24786,24833
2025-06-18T13:15:00+05:30,24830,24848,24800,24815
2025-06-18T14:15:00+05:30,24815.4,24852.6,24788,24823.2
2025-06-18T15:15:00+05:30,24823.5,24835,24812.4,24818
2025-06-19T09:15:00+05:30,24813,24891.4,24751,24860
2025-06-19T10:15:00+05:30,24858.5,24864.9,24822.1,24841.5
2025-06-19T11:15:00+05:30,24841.5,24849.4,24813.9,24839.5
2025-06-19T12:15:00+05:30,24839.5,24840,24797.5,24817.9
2025-06-19T13:15:00+05:30,24817.9,24860,24800,24847.3
2025-06-19T14:15:00+05:30,24851.7,24867.3,24807.2,24812
2025-06-19T15:15:00+05:30,24809.6,24820,24775,24775
2025-06-20T09:15:00+05:30,24825,24949.9,24806.5,24946.6
2025-06-20T10:15:00+05:30,24949.9,25087.5,24949.9,25062.7
2025-06-20T11:15:00+05:30,25065,25098.9,25041.4,25090
2025-06-20T12:15:00+05:30,25089.8,25095,25003.3,25085.5
2025-06-20T13:15:00+05:30,25081.1,25129.8,25080,25099
2025-06-20T14:15:00+05:30,25098,25137,25080.4,25113.9
2025-06-20T15:15:00+05:30,25113,25119,25094,25098
2025-06-23T09:15:00+05:30,24975,25021.2,24825,24866.2
2025-06-23T10:15:00+05:30,24865,24939.3,24853.3,24930.4
2025-06-23T11:15:00+05:30,24933.9,24968,24920,24938.4
2025-06-23T12:15:00+05:30,24942,24970,24940,24965.1
2025-06-23T13:15:00+05:30,24965.1,25090,24961.7,25038.3
2025-06-23T14:15:00+05:30,25038.3,25042.3,24991.1,24995.1
2025-06-23T15:15:00+05:30,24993,25003.7,24975,24993
2025-06-24T09:15:00+05:30,25180.2,25273.3,25131.1,25258.8
2025-06-24T10:15:00+05:30,25255,25302.1,25187,25286
2025-06-24T11:15:00+05:30,25284,25349,25266.6,25343.5
2025-06-24T12:15:00+05:30,25343.8,25346.9,25189.3,25225.7
2025-06-24T13:15:00+05:30,25224,25239.9,25050.2,25093
2025-06-24T14:15:00+05:30,25093,25114.3,25036.2,25048.2
2025-06-24T15:15:00+05:30,25050.9,25098,25050.9,25086
2025-06-25T09:15:00+05:30,25152.1,25224,25130.2,25191.9
2025-06-25T10:15:00+05:30,25192.3,25243.8,25191,25213.4
2025-06-25T11:15:00+05:30,25213.3,25243.6,25201,25205
2025-06-25T12:15:00+05:30,25205,25275,25187.6,25268.1
2025-06-25T13:15:00+05:30,25268,25290,25238.6,25266.9
2025-06-25T14:15:00+05:30,25263.6,25282.5,25240,25257.8
2025-06-25T15:15:00+05:30,25256.3,25256.3,25242.2,25250
2025-06-26T09:15:00+05:30,25302,25455,25272.3,25395
2025-06-26T10:15:00+05:30,25394.5,25413,25292.4,25350
2025-06-26T11:15:00+05:30,25343.8,25427.1,25311.9,25410
2025-06-26T12:15:00+05:30,25410,25434.9,25360.7,25401
2025-06-26T13:15:00+05:30,25397.7,25546,25397.6,25514.6
2025-06-26T14:15:00+05:30,25517.3,25564,25480,25549
2025-06-26T15:15:00+05:30,25545,25558.1,25543.9,25552
2025-06-27T09:15:00+05:30,25695,25725,25635,25686
2025-06-27T10:15:00+05:30,25688,25718.6,25645,25717
2025-06-27T11:15:00+05:30,25715.9,25740,25706,25732.1
2025-06-27T12:15:00+05:30,25735,25772.3,25730,25734.4
2025-06-27T13:15:00+05:30,25734,25766,25726,25761.2
2025-06-27T14:15:00+05:30,25758,25765,25732,25740.7
2025-06-27T15:15:00+05:30,25741.8,25759.1,25740.1,25757
2025-06-30T09:15:00+05:30,25765,25792.4,25681,25711.1
2025-06-30T10:15:00+05:30,25710,25723.8,25671.7,25676.5
2025-06-30T11:15:00+05:30,25674.6,25700,25666.4,25694
2025-06-30T12:15:00+05:30,25694,25708.7,25605,25610
2025-06-30T13:15:00+05:30,25606.5,25625,25575,25595.1
2025-06-30T14:15:00+05:30,25595,25623.8,25580,25618.7
2025-06-30T15:15:00+05:30,25619,25623,25600,25617
2025-07-01T09:15:00+05:30,25636,25691.4,25596.1,25640
2025-07-01T10:15:00+05:30,25644.9,25667.3,25622,25638.3
2025-07-01T11:15:00+05:30,25633,25646.5,25605,25629.9
2025-07-01T12:15:00+05:30,25629,25659.4,25624.7,25641.5
2025-07-01T13:15:00+05:30,25638.8,25663,25626.5,25663
2025-07-01T14:15:00+05:30,25664.6,25666,25633.5,25637.3
2025-07-01T15:15:00+05:30,25638.7,25648.7,25638,25638
2025-07-02T09:15:00+05:30,25659,25695.1,25617.2,25625
2025-07-02T10:15:00+05:30,25625.1,25632,25560,25566.2
2025-07-02T11:15:00+05:30,25566.1,25605,25560,25597
2025-07-02T12:15:00+05:30,25596.5,25598.9,25556.4,25561.1
2025-07-02T13:15:00+05:30,25560,25562.5,25480,25520
2025-07-02T14:15:00+05:30,25521,25559,25492.7,25545.7
2025-07-02T15:15:00+05:30,25546.6,25551,25530.7,25540
2025-07-03T09:15:00+05:30,25551.1,25649.5,25515.6,25627
2025-07-03T10:15:00+05:30,25625.2,25658,25610,25643.7
2025-07-03T11:15:00+05:30,25645,25666.7,25575.2,25599.4
2025-07-03T12:15:00+05:30,25593,25618.6,25574.7,25595.3
2025-07-03T13:15:00+05:30,25595.2,25670,25565.9,25590
2025-07-03T14:15:00+05:30,25588.9,25594.1,25485.1,25502.1
2025-07-03T15:15:00+05:30,25502,25520,25495,25501
2025-07-04T09:15:00+05:30,25500.1,25526.9,25451,25499.9
2025-07-04T10:15:00+05:30,25497.5,25516.7,25486,25510.8
2025-07-04T11:15:00+05:30,25511,25513,25410,25435
2025-07-04T12:15:00+05:30,25435,25458.9,25431.1,25451.1
2025-07-04T13:15:00+05:30,25451.1,25475,25440.6,25464.1
2025-07-04T14:15:00+05:30,25466.1,25558.6,25452.1,25540
2025-07-04T15:15:00+05:30,25543,25553,25528,25545.6
2025-07-07T09:15:00+05:30,25528.9,25574.8,25475.7,25523
2025-07-07T10:15:00+05:30,25523,25570,25510,25546.9
2025-07-07T11:15:00+05:30,25549.9,25550,25511,25513
2025-07-07T12:15:00+05:30,25513,25539,25500.1,25531.3
2025-07-07T13:15:00+05:30,25537,25555,25520.4,25536.5
