time,open,high,low,close,Volume
2022-09-21,19.258,19.917,19.245,19.55,0
2022-09-22,19.577,19.8552,19.254,19.6198,0
2022-09-23,19.6,19.7112,18.782,18.852,0
2022-09-26,18.8632,19.026,18.32,18.32,0
2022-09-27,18.327,18.783,18.326,18.354,0
2022-09-28,18.354,18.971,17.971,18.869,0
2022-09-29,18.887,18.907,18.501,18.804,0
2022-09-30,18.807,19.2892,18.7808,19,0
2022-10-03,18.989,20.712,18.989,20.679,0
2022-10-04,20.673,21.236,20.614,21.035,0
2022-10-05,21.032,21.0632,19.9496,20.642,0
2022-10-06,20.642,20.8651,20.367,20.641,0
2022-10-07,20.641,20.824,20.0078,20.11,0
2022-10-10,20.119,20.1772,19.5238,19.591,0
2022-10-11,19.604,19.7175,19.0704,19.142,0
2022-10-12,19.142,19.3055,18.8708,19.007,0
2022-10-13,18.993,19.305,18.463,18.858,0
2022-10-14,18.882,19.0706,18.0958,18.237,0
2022-10-17,18.25,18.9372,18.2382,18.623,0
2022-10-18,18.6508,18.9212,18.5508,18.702,0
2022-10-19,18.706,18.8062,18.373,18.44,0
2022-10-20,18.446,18.9967,18.2328,18.628,0
2022-10-21,18.631,19.415,18.2858,19.4,0
2022-10-24,19.404,19.673,19.024,19.213,0
2022-10-25,19.209,19.427,18.798,19.322,0
2022-10-26,19.324,19.7732,19.2218,19.568,0
2022-10-27,19.5718,19.6642,19.3008,19.5878,0
2022-10-28,19.588,19.6332,19.0028,19.22,0
2022-10-31,19.229,19.2502,18.909,19.106,0
2022-11-01,19.106,20.025,19.106,19.597,0
2022-11-02,19.601,20.074,19.198,19.198,0
2022-11-03,19.199,19.5402,18.84,19.451,0
2022-11-04,19.45,20.9042,19.423,20.8482,0
2022-11-07,20.8482,21.003,20.3918,20.77,0
2022-11-08,20.769,21.621,20.4997,21.32,0
2022-11-09,21.339,21.604,21.0006,21.047,0
2022-11-10,21.03,21.827,20.9635,21.66,0
2022-11-11,21.66,22.058,21.284,21.681,0
2022-11-14,21.671,22.0832,21.3028,21.968,0
2022-11-15,21.96,22.2462,21.392,21.55,0
2022-11-16,21.552,22.044,21.4018,21.453,0
2022-11-17,21.457,21.49,20.761,20.93,0
2022-11-18,20.94,21.2912,20.8467,20.928,0
2022-11-21,20.9342,21.0062,20.5918,20.83,0
2022-11-22,20.83,21.3292,20.83,21.074,0
2022-11-23,21.074,21.594,20.915,21.523,0
2022-11-25,21.48,21.544,21.1668,21.378,0
2022-11-28,21.4493,21.6132,20.876,20.923,0
2022-11-29,20.92,21.4445,20.912,21.23,0
2022-11-30,21.237,22.1982,21.2088,22.169,0
2022-12-01,22.16,22.778,22.053,22.72,0
2022-12-02,22.73,23.2301,22.2855,23.119,0
2022-12-05,23.105,23.511,22.1743,22.23,0
2022-12-06,22.239,22.599,22.032,22.17,0
2022-12-07,22.176,22.8136,22.1012,22.706,0
2022-12-08,22.7,23.2148,22.5568,23.046,0
2022-12-09,23.05,23.678,22.965,23.456,0
2022-12-12,23.4602,23.5309,23.113,23.305,0
2022-12-13,23.3,24.125,23.3,23.71,0
2022-12-14,23.729,24.045,23.387,23.931,0
2022-12-15,23.931,23.935,22.968,23.085,0
2022-12-16,23.085,23.251,22.56,23.212,0
2022-12-19,23.212,23.405,22.842,22.97,0
2022-12-20,22.983,24.248,22.89,24.14,0
2022-12-21,24.133,24.292,23.836,23.947,0
2022-12-22,23.946,24.085,23.3858,23.564,0
2022-12-23,23.564,23.893,23.521,23.703,0
2022-12-27,23.7223,24.282,23.7223,24.02,0
2022-12-28,24.026,24.09,23.469,23.534,0
2022-12-29,23.534,24.061,23.526,23.88,0
2022-12-30,23.888,24.145,23.533,23.932,0
2023-01-03,23.954,24.541,23.893,24.001,0
2023-01-04,24.001,24.459,23.601,23.749,0
2023-01-05,23.749,23.91,23.124,23.229,0
2023-01-06,23.229,23.906,23.2108,23.79,0
2023-01-09,23.79,24.0962,23.588,23.643,0
2023-01-10,23.643,23.764,23.431,23.596,0
2023-01-11,23.58,24.0362,23.223,23.409,0
2023-01-12,23.39,24.178,23.3883,23.764,0
2023-01-13,23.762,24.291,23.508,24.2562,0
2023-01-17,24.233,24.367,23.831,23.921,0
2023-01-18,23.921,24.345,23.431,23.44,0
2023-01-19,23.458,23.9334,23.173,23.83,0
2023-01-20,23.83,24.071,23.714,23.9272,0
2023-01-23,23.905,24.1532,22.765,23.44,0
2023-01-24,23.448,23.735,23.221,23.65,0
2023-01-25,23.655,23.9332,23.34,23.89,0
2023-01-26,23.896,24.2892,23.607,23.9,0
2023-01-27,23.897,23.9982,23.307,23.573,0
2023-01-30,23.5892,23.8002,23.5482,23.594,0
2023-01-31,23.594,23.7612,22.981,23.71,0
2023-02-01,23.71,24.034,23.372,23.96,0
2023-02-02,23.93,24.628,23.4268,23.44,0
2023-02-03,23.45,23.598,22.295,22.34,0
2023-02-06,22.3392,22.6092,22.1518,22.25,0
2023-02-07,22.259,22.456,22.0528,22.159,0
2023-02-08,22.159,22.5342,22.159,22.3,0
2023-02-09,22.305,22.595,21.9208,21.95,0
2023-02-10,21.96,22.298,21.84,21.969,0
